SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb, ,nmile,nmile, ,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2025240N11251,2025,67,EP,MM,KIKO,2025-08-27 18:00:00,DS,10.8,-108.9, , , ,PROVISIONAL,1020,1020,O______________,nhc_working_bt,EP112025,10.8,-108.9, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
2025240N11251,2025,67,EP,MM,KIKO,2025-08-27 21:00:00,DS,10.9,-109.2, , , ,PROVISIONAL,1030,1030,P______________, ,EP112025,10.9,-109.2, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 00:00:00,DS,10.9,-109.6, , , ,PROVISIONAL,1056,1056,O______________,nhc_working_bt,EP112025,10.9,-109.6, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,275
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 03:00:00,DS,10.9,-110.0, , , ,PROVISIONAL,1083,1079,P______________, ,EP112025,10.9,-110.0, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 06:00:00,DS,11.0,-110.4, , , ,PROVISIONAL,1097,1097,O______________,nhc_working_bt,EP112025,11.0,-110.4, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,280
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 09:00:00,DS,11.1,-110.8, , , ,PROVISIONAL,1111,1111,P______________, ,EP112025,11.1,-110.8, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,285
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 12:00:00,DS,11.2,-111.3, , , ,PROVISIONAL,1134,1134,O______________,nhc_working_bt,EP112025,11.2,-111.3, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,280
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 15:00:00,DS,11.3,-111.7, , , ,PROVISIONAL,1152,1152,P______________, ,EP112025,11.3,-111.7, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,285
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 18:00:00,DS,11.4,-112.1, , , ,PROVISIONAL,1172,1171,O______________,nhc_working_bt,EP112025,11.4,-112.1, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,295
2025240N11251,2025,67,EP,MM,KIKO,2025-08-28 21:00:00,DS,11.7,-112.5, , , ,PROVISIONAL,1176,1176,P______________, ,EP112025,11.7,-112.5, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,305
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 00:00:00,DS,12.0,-113.0, , , ,PROVISIONAL,1191,1190,O______________,nhc_working_bt,EP112025,12.0,-113.0, ,DB,20,1010,-3, , , , , , , , , , , , ,1012,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,305
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 03:00:00,DS,12.4,-113.5, , , ,PROVISIONAL,1197,1197,P______________, ,EP112025,12.4,-113.5, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,305
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 06:00:00,DS,12.8,-114.2, , , ,PROVISIONAL,1214,1206,O______________,nhc_working_bt,EP112025,12.8,-114.2, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,295
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 09:00:00,DS,13.2,-115.2, , , ,PROVISIONAL,1216,1210,P______________, ,EP112025,13.2,-115.2, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,290
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 12:00:00,DS,13.6,-116.2, , , ,PROVISIONAL,1228,1224,O______________,nhc_working_bt,EP112025,13.6,-116.2, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,295
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 15:00:00,DS,13.9,-116.7, , , ,PROVISIONAL,1229,1229,P______________, ,EP112025,13.9,-116.7, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,300
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 18:00:00,DS,14.1,-117.1, , , ,PROVISIONAL,1236,1233,O______________,nhc_working_bt,EP112025,14.1,-117.1, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,300
2025240N11251,2025,67,EP,MM,KIKO,2025-08-29 21:00:00,DS,14.3,-117.5, , , ,PROVISIONAL,1244,1242,P______________, ,EP112025,14.3,-117.5, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 00:00:00,DS,14.4,-117.8, , , ,PROVISIONAL,1256,1256,O______________,nhc_working_bt,EP112025,14.4,-117.8, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,280
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 03:00:00,DS,14.4,-118.2, , , ,PROVISIONAL,1284,1284,P______________, ,EP112025,14.4,-118.2, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 06:00:00,DS,14.4,-118.7, , , ,PROVISIONAL,1319,1319,O______________,nhc_working_bt,EP112025,14.4,-118.7, ,DB,20,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 09:00:00,DS,14.4,-119.2, , , ,PROVISIONAL,1356,1356,P______________, ,EP112025,14.4,-119.2, ,DB,23,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 12:00:00,DS,14.4,-119.7, , , ,PROVISIONAL,1394,1394,O______________,nhc_working_bt,EP112025,14.4,-119.7, ,DB,25,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 15:00:00,DS,14.4,-120.1, , , ,PROVISIONAL,1423,1423,P______________, ,EP112025,14.4,-120.1, ,DB,25,1010,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 18:00:00,DS,14.4,-120.5, , , ,PROVISIONAL,1448,1448,O______________,nhc_working_bt,EP112025,14.4,-120.5, ,DB,25,1009,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-30 21:00:00,DS,14.4,-120.8, , , ,PROVISIONAL,1467,1467,P______________, ,EP112025,14.4,-120.8, ,DB,25,1009,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 00:00:00,DS,14.4,-121.1, , , ,PROVISIONAL,1487,1487,O______________,nhc_working_bt,EP112025,14.4,-121.1, ,DB,25,1009,-3, , , , , , , , , , , , ,1013,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 03:00:00,DS,14.4,-121.4, , , ,PROVISIONAL,1507,1507,P______________, ,EP112025,14.4,-121.4, ,DB,28,1009,-3, , , , , , , , , , , , ,1013,185,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 06:00:00,TS,14.4,-121.8, , , ,PROVISIONAL,1534,1534,O______________,nhc_working_bt,EP112025,14.4,-121.8, ,TD,30,1009,-1, , , , , , , , , , , , ,1012,190,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 09:00:00,TS,14.4,-122.2, , , ,PROVISIONAL,1562,1562,P______________, ,EP112025,14.4,-122.2, ,TD,33,1008,-1, , , , , , , , , , , , ,1011,195,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 12:00:00,TS,14.4,-122.7, , , ,PROVISIONAL,1598,1598,O______________,nhc_working_bt,EP112025,14.4,-122.7, ,TS,35,1007,0,30,0,0,30, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,9,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 15:00:00,TS,14.4,-123.1, , , ,PROVISIONAL,1627,1627,P______________, ,EP112025,14.4,-123.1, ,TS,35,1007,0,30,0,0,30, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 18:00:00,TS,14.4,-123.6, , , ,PROVISIONAL,1665,1665,O______________,nhc_working_bt,EP112025,14.4,-123.5, ,TS,35,1006,0,30,0,0,30, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,8,275
2025240N11251,2025,67,EP,MM,KIKO,2025-08-31 21:00:00,TS,14.5,-123.9, , , ,PROVISIONAL,1679,1679,P______________, ,EP112025,14.4,-124.0, ,TS,38,1005,0,35,15,0,30, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 00:00:00,TS,14.5,-124.3, , , ,PROVISIONAL,1710,1710,O______________,nhc_working_bt,EP112025,14.4,-124.4, ,TS,40,1004,0,40,30,0,30, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,15, , ,15,8,260
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 03:00:00,TS,14.3,-124.7, , , ,PROVISIONAL,1757,1757,P______________, ,EP112025,14.3,-124.8, ,TS,40,1004,0,40,25,5,35, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,15, , ,15,9,245
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 06:00:00,TS,14.1,-125.1, , , ,PROVISIONAL,1803,1803,O______________,nhc_working_bt,EP112025,14.1,-125.1, ,TS,40,1004,0,40,20,10,40, , , , , , , , ,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,15, , ,15,9,250
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 09:00:00,TS,14.0,-125.5, , , ,PROVISIONAL,1842,1842,P______________, ,EP112025,14.0,-125.5, ,TS,43,1002,0,40,20,10,40, , , , , , , , ,1010,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,23, , ,18,8,260
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 12:00:00,TS,14.0,-125.9, , , ,PROVISIONAL,1874,1874,O______________,nhc_working_bt,EP112025,13.9,-125.8, ,TS,45,1000,0,40,20,10,40, , , , , , , , ,1009,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30, , ,20,6,255
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 15:00:00,TS,13.9,-126.1, , , ,PROVISIONAL,1898,1898,P______________, ,EP112025,13.8,-126.1, ,TS,50,1000,0,40,25,15,40,10, , , , , , , ,1010,155,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,25,5,250
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 18:00:00,TS,13.8,-126.4, , , ,PROVISIONAL,1929,1929,O______________,nhc_working_bt,EP112025,13.8,-126.4, ,TS,55,999,0,40,30,20,40,20,0,0,0, , , , ,1010,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,30, , ,30,5,260
2025240N11251,2025,67,EP,MM,KIKO,2025-09-01 21:00:00,TS,13.8,-126.7, , , ,PROVISIONAL,1954,1954,P______________, ,EP112025,13.8,-126.7, ,TS,55,998,0,40,30,25,40,20,0,0,10, , , , ,1010,155,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,38, , ,38,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 00:00:00,TS,13.8,-127.0, , , ,PROVISIONAL,1978,1978,O______________,nhc_working_bt,EP112025,13.8,-127.0, ,TS,55,997,0,40,30,30,40,20,0,0,20, , , , ,1010,160,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,45, , ,45,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 03:00:00,TS,13.8,-127.3, , , ,PROVISIONAL,2003,2003,P______________, ,EP112025,13.8,-127.3, ,TS,60,995,0,45,35,35,45,23,0,0,23, , , , ,1011,170,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45, , ,45,6,270
